is_duplicate,test_id
0.362002789974,1514
0.56799608469,1191
0.842243075371,9806
0.743043959141,1748
0.761235773563,1748
0.568032026291,1043
0.574856102467,1043
0.587657630444,5169
0.493065029383,5169
0.691387236118,8426
0.489646375179,8426
0.691095232964,6048
0.511496007442,6048
0.586401820183,4794
0.643245279789,4794
0.574546813965,11404
0.695180475712,8793
0.838291943073,3079
0.543076813221,3079
0.983954668045,7201
0.524798691273,7201
0.71842443943,9867
0.622790694237,2107
0.292025268078,2107
0.707246363163,832
0.125967949629,832
0.76855379343,7470
0.571744561195,7470
0.728253006935,7317
0.590308785439,7317
0.634630084038,11184
0.869024932384,12275
0.750962138176,6052
0.0841407999396,6052
0.462854474783,12522
0.826638638973,1523
0.39737662673,1523
0.851379454136,2090
0.406009584665,2090
0.593381881714,2201
0.672974288464,2201
0.636444091797,9936
0.820899188519,5242
0.43610060215,5242
0.730092227459,3543
0.424834042788,3543
0.695169329643,7019
0.292165607214,7019
0.79554027319,11362
0.620812177658,7702
0.733028292656,2080
0.121976882219,2080
0.771423995495,9335
0.68511736393,9141
0.776664197445,10962
0.64986038208,10823
0.79554027319,11364
0.739818871021,6701
0.41390812397,6701
0.521301805973,12743
0.654375135899,3516
0.509558856487,3516
0.419816046953,722
0.568191111088,8001
0.387120604515,8001
0.795089542866,7378
0.521879434586,7378
0.568415045738,5587
0.806036233902,6178
0.453462332487,6178
0.577997624874,7648
0.117040090263,7648
0.576295256615,1103
0.405779957771,1103
0.748149394989,6664
0.118291571736,6664
0.571531414986,7544
0.524198532104,7544
0.763651669025,5523
0.385001391172,5523
0.525338590145,2769
0.586431920528,2769
0.136435329914,1438
0.6397164464,6078
0.277394086123,6078
0.28356897831,1195
0.652380645275,6376
0.597381293774,6376
0.68261474371,9342
0.679468691349,208
0.178646400571,208
0.69511538744,5136
0.212187737226,5136
0.576865911484,10315
0.374602973461,8867
0.580587267876,4425
0.503092646599,4425
0.839321613312,11588
0.647425711155,4035
0.451044082642,4035
0.621026217937,11507
0.567299127579,10916
0.832554101944,7282
0.511161446571,7282
0.711401283741,10870
0.55896627903,12745
0.815966725349,12684
0.659707605839,7482
0.638417720795,7482
0.270730882883,6593
0.659024059772,6593
0.854189157486,4749
0.321463555098,4749
0.677142858505,10551
0.538114845753,4957
0.390518814325,4957
0.607673585415,11906
0.641605377197,6143
0.348804920912,6143
0.501081883907,3181
0.451200813055,3181
0.693567633629,8125
0.117990113795,8125
0.907599210739,6894
0.532053828239,6894
