is_duplicate,test_id
0.00864067673683,1514
0.00385389314033,1191
0.995356142521,9806
0.999996900558,1748
0.945904254913,1748
0.738825201988,1043
0.324420303106,1043
0.908163666725,5169
0.00399609282613,5169
0.567891299725,8426
0.0523675940931,8426
0.999998807907,6048
9.98028644972e-06,6048
0.999963998795,4794
0.805952608585,4794
0.00322684645653,11404
0.956855654716,8793
0.999999880791,3079
0.0543854869902,3079
0.999999880791,7201
0.00172913284041,7201
0.998612165451,9867
0.999841451645,2107
8.63870372996e-05,2107
0.999554216862,832
1.79420032964e-06,832
0.99992787838,7470
0.879802703857,7470
0.999994635582,7317
0.000637215794995,7317
0.970609843731,11184
0.999990344048,12275
0.998981416225,6052
0.000141846350743,6052
0.967598974705,12522
1.0,1523
0.0132214780897,1523
0.999994754791,2090
0.0598798803985,2090
0.993486881256,2201
0.850703954697,2201
0.784604549408,9936
0.997709393501,5242
0.235700145364,5242
0.999984025955,3543
0.029610555619,3543
0.97268050909,7019
0.00187963282224,7019
0.999967694283,11362
0.0556821748614,7702
0.999987244606,2080
1.52554105171e-06,2080
0.999825060368,9335
0.704046607018,9141
0.999958276749,10962
0.999938964844,10823
0.999968409538,11364
0.999999880791,6701
0.000485799333546,6701
0.987701117992,12743
0.999997973442,3516
0.131835341454,3516
0.0132369901985,722
0.988274693489,8001
0.000155042231199,8001
0.999998092651,7378
0.574603497982,7378
0.843034684658,5587
0.999983310699,6178
0.00527144083753,6178
0.999983072281,7648
3.17002668453e-05,7648
0.999127447605,1103
0.00202061817981,1103
0.999997615814,6664
6.42535610496e-07,6664
0.999841809273,7544
0.0120687969029,7544
0.99975913763,5523
0.000415861286456,5523
0.297673881054,2769
0.255485296249,2769
2.75426123153e-06,1438
0.999923586845,6078
0.0165360774845,6078
0.00127429049462,1195
0.993009209633,6376
0.894941031933,6376
0.999997735023,9342
0.997098207474,208
0.000161563977599,208
0.998593866825,5136
0.000271371362032,5136
0.999995470047,10315
0.862094938755,8867
0.353755861521,4425
0.00619552051648,4425
0.999763190746,11588
0.999999046326,4035
0.0156593043357,4035
0.999922037125,11507
0.0444120205939,10916
0.999998211861,7282
0.00439871568233,7282
0.998267650604,10870
0.893264651299,12745
0.999999880791,12684
0.999958515167,7482
9.42006809055e-05,7482
0.92795586586,6593
0.992789447308,6593
0.999728858471,4749
0.000842940644361,4749
0.999795854092,10551
0.999998927116,4957
0.00701296748593,4957
0.999841213226,11906
0.999999761581,6143
0.000318952312227,6143
0.99991774559,3181
0.00426447903737,3181
0.999995708466,8125
1.65854771694e-06,8125
0.999995231628,6894
0.000104910883238,6894
0.999986052513,11044
0.424249440432,4991
0.00514845689759,4991
0.999999523163,3326
0.00120913749561,3326
0.999998092651,4066
0.000514095416293,4066
0.448327422142,2051
0.528256058693,2051
0.999815046787,1691
0.426654428244,1691
1.0,5293
3.37652920734e-07,5293
0.999994039536,10273
0.99994802475,3494
9.25868698687e-06,3494
0.863512098789,3807
0.000795228872448,3807
0.999999761581,9168
0.99966609478,11045
0.998487949371,5338
0.2729819417,5338
0.999999880791,5284
0.0055029662326,5284
0.987439632416,8399
0.00489384867251,8399
0.999970078468,5331
0.000409012864111,5331
0.999990344048,4630
0.256731599569,4630
0.999989748001,10369
1.0,5465
1.98581642508e-06,5465
1.0,7340
4.52807835245e-05,7340
0.999288678169,1710
0.00120124185923,1710
0.999868392944,6028
0.335616499186,6028
0.999585688114,1165
5.09307610628e-05,1165
0.999997377396,841
0.0077361385338,841
0.999999403954,5624
0.00228313659318,5624
0.967892229557,927
0.000243391521508,927
0.998403131962,8416
0.0746502205729,8416
0.999999880791,7475
0.00219545885921,7475
0.999999642372,5726
0.000412346795201,5726
0.994155108929,9888
0.4789724648,4165
0.00077035225695,4165
1.0,11951
0.998591601849,8910
0.999914884567,1341
0.000380157522159,1341
0.9949670434,7468
0.0036635606084,7468
0.999574124813,4879
0.0277559049428,4879
0.999868512154,8697
1.0,12739
1.0,3147
0.961604177952,3147
0.999997615814,11833
0.999997973442,3634
0.000146871214383,3634
1.0,7520
0.00077995902393,7520
0.999697446823,12108
0.960858941078,10182
0.383528739214,6383
0.00499112065881,6383
0.999997138977,11430
0.999806106091,5047
0.0135656129569,5047
0.999990820885,9385
0.999999880791,6705
0.00149924878497,6705
1.0,12041
0.99996972084,6810
0.0282241329551,6810
0.694145917892,2122
7.81452484944e-08,2122
0.999981999397,913
0.00512792821974,913
0.981569766998,9349
0.0648708641529,449
0.128599569201,9747
0.999997496605,1884
0.0815251991153,1884
1.0,5745
0.0114520611241,5745
0.999999523163,5116
1.94772110262e-06,5116
0.999999165535,6875
0.135315924883,6875
1.0,6156
0.000559499720111,6156
0.999861598015,10118
0.93592941761,5909
0.00494994409382,5909
0.97872877121,5655
0.714665830135,5655
0.999875187874,7480
0.000195457832888,7480
0.999464213848,11291
0.999782145023,2763
0.334203124046,2763
0.999999761581,1752
9.17939269129e-06,1752
0.998662114143,11869
0.927671015263,8465
0.999994397163,5031
0.112961016595,5031
1.0,2670
5.56205066005e-07,2670
0.999960780144,7280
0.000100020122773,7280
0.999999284744,10280
0.200272247195,6309
0.0664166584611,6309
1.0,4252
0.0749616473913,4252
0.999824821949,11246
1.0,2901
0.000162113035913,2901
1.0,2906
0.00961365085095,2906
0.924142599106,1086
8.53935562191e-05,1086
0.999997258186,10748
0.865949332714,9858
0.999965429306,7212
0.0523576773703,7212
0.999962329865,2124
0.273240655661,2124
0.928910791874,2462
2.37816129811e-06,2462
0.970158219337,12840
0.999999880791,3515
3.98380734623e-06,3515
0.999999880791,1797
0.841620624065,1797
0.999997973442,507
0.000164273937116,507
0.0297047868371,6541
0.39746978879,6541
0.999986052513,791
0.026910930872,791
0.999999761581,6745
1.41945301948e-05,6745
0.999999880791,3526
0.0014419030631,3526
1.0,11560
0.999961853027,5423
0.00311233848333,5423
0.994042336941,1746
0.893591701984,1746
0.998312711716,2220
8.96438507425e-07,2220
0.999768078327,12720
0.824679255486,8701
0.999678730965,886
0.027389485389,886
0.99990272522,3559
1.069389441e-06,3559
0.997306108475,3629
0.0123527860269,3629
0.999994039536,11893
0.655265271664,154
0.00434547336772,1482
0.999904870987,3382
0.000870840216521,3382
0.547168374062,6925
1.49471111399e-06,6925
0.748553931713,641
0.000271892145975,641
0.999992966652,9837
0.0845229104161,1471
0.999942302704,5808
0.00197041896172,5808
0.998850345612,7411
0.0489735230803,7411
1.0,12737
0.999982595444,7670
0.000290819996735,7670
0.999995827675,5653
1.47173514051e-05,5653
0.994237661362,12066
1.0,4507
0.00046378665138,4507
0.999503493309,7814
0.000536717940122,7814
0.99971216917,798
0.0249797347933,798
0.996109187603,2054
0.0107947867364,2054
0.999996066093,3851
0.000119702170196,3851
0.999328017235,11562
0.999987006187,6084
0.0329664163291,6084
0.000303253706079,1180
0.970647871494,1751
0.824113190174,1751
0.999999761581,7403
0.0433803871274,7403
0.999999642372,7143
0.00186272524297,7143
0.275056064129,3684
0.0122489919886,3684
0.999999880791,1340
0.998050689697,1340
0.999985218048,12350
0.999704778194,11435
0.999998927116,5439
0.000174044427695,5439
0.999959588051,11790
0.999957323074,4907
1.65496894624e-05,4907
